target_seed,condition,source_seed,control_id,heads_json,baseline_loss,ablated_loss,loss_delta,baseline_target_logit,ablated_target_logit,target_logit_delta
7,source_aligned,8,,"[[0, 3], [1, 6]]",1.897803083062172,2.844006508588791,0.946203425526619,91.6461067199707,90.58680629730225,-1.059300422668457
7,source_same_index,9,,"[[0, 2], [1, 10]]",1.897803083062172,1.9104592949151993,0.012656211853027344,91.6461067199707,91.24168586730957,-0.4044208526611328
7,source_aligned,9,,"[[0, 4], [1, 6]]",1.897803083062172,2.811555117368698,0.9137520343065262,91.6461067199707,90.8751449584961,-0.7709617614746094
8,own_top,,,"[[0, 7], [1, 3]]",1.8031301349401474,2.46500301361084,0.6618728786706924,126.37666702270508,124.74183559417725,-1.634831428527832
8,own_random,,0,"[[0, 8], [1, 4]]",1.8031301349401474,1.907282516360283,0.1041523814201355,126.37666702270508,126.17895889282227,-0.1977081298828125
8,own_random,,1,"[[0, 11], [1, 10]]",1.8031301349401474,1.815950408577919,0.012820273637771606,126.37666702270508,126.49309921264648,0.11643218994140625
8,own_random,,2,"[[0, 5], [1, 10]]",1.8031301349401474,1.7396695166826248,-0.06346061825752258,126.37666702270508,126.42405605316162,0.04738903045654297
8,own_random,,3,"[[0, 0], [1, 5]]",1.8031301349401474,2.172725945711136,0.36959581077098846,126.37666702270508,125.68550300598145,-0.6911640167236328
8,own_random,,4,"[[0, 4], [1, 1]]",1.8031301349401474,1.6777047514915466,-0.12542538344860077,126.37666702270508,126.37657928466797,-8.7738037109375e-05
8,own_random,,5,"[[0, 9], [1, 4]]",1.8031301349401474,1.74504254758358,-0.05808758735656738,126.37666702270508,126.51300144195557,0.13633441925048828
8,own_random,,6,"[[0, 0], [1, 2]]",1.8031301349401474,1.9631129205226898,0.15998278558254242,126.37666702270508,125.95423221588135,-0.42243480682373047
8,own_random,,7,"[[0, 10], [1, 9]]",1.8031301349401474,1.810529425740242,0.0073992908000946045,126.37666702270508,126.21968650817871,-0.1569805145263672
8,source_same_index,1,,"[[0, 7], [1, 3]]",1.8031301349401474,2.46500301361084,0.6618728786706924,126.37666702270508,124.74183559417725,-1.634831428527832
8,source_aligned,1,,"[[0, 7], [1, 7]]",1.8031301349401474,2.0717190504074097,0.26858891546726227,126.37666702270508,125.12238788604736,-1.2542791366577148
8,source_same_index,2,,"[[0, 1], [1, 1]]",1.8031301349401474,1.7911781668663025,-0.01195196807384491,126.37666702270508,126.32754516601562,-0.049121856689453125
8,source_aligned,2,,"[[0, 10], [1, 3]]",1.8031301349401474,2.0351272225379944,0.23199708759784698,126.37666702270508,125.91841983795166,-0.45824718475341797
8,source_same_index,3,,"[[0, 1], [1, 2]]",1.8031301349401474,1.9772944003343582,0.17416426539421082,126.37666702270508,125.9447078704834,-0.4319591522216797
8,source_aligned,3,,"[[0, 10], [1, 3]]",1.8031301349401474,2.0351272225379944,0.23199708759784698,126.37666702270508,125.91841983795166,-0.45824718475341797
8,source_same_index,4,,"[[0, 4], [1, 9]]",1.8031301349401474,1.7255885154008865,-0.07754161953926086,126.37666702270508,126.00120258331299,-0.37546443939208984
8,source_aligned,4,,"[[0, 6], [1, 3]]",1.8031301349401474,2.3059994876384735,0.5028693526983261,126.37666702270508,125.7282075881958,-0.6484594345092773
8,source_same_index,5,,"[[0, 7], [1, 2]]",1.8031301349401474,2.0813189148902893,0.2781887799501419,126.37666702270508,125.11086559295654,-1.2658014297485352
8,source_aligned,5,,"[[0, 4], [1, 3]]",1.8031301349401474,1.954781174659729,0.1516510397195816,126.37666702270508,125.60414505004883,-0.77252197265625
8,source_same_index,6,,"[[0, 7], [1, 10]]",1.8031301349401474,2.028894618153572,0.22576448321342468,126.37666702270508,125.67895793914795,-0.6977090835571289
8,source_aligned,6,,"[[0, 7], [1, 3]]",1.8031301349401474,2.46500301361084,0.6618728786706924,126.37666702270508,124.74183559417725,-1.634831428527832
8,source_same_index,7,,"[[0, 1], [1, 6]]",1.8031301349401474,1.9125696271657944,0.10943949222564697,126.37666702270508,126.09107398986816,-0.28559303283691406
8,source_aligned,7,,"[[0, 9], [1, 3]]",1.8031301349401474,2.111830309033394,0.30870017409324646,126.37666702270508,125.94289684295654,-0.43377017974853516
8,source_same_index,9,,"[[0, 2], [1, 10]]",1.8031301349401474,1.9197138398885727,0.11658370494842529,126.37666702270508,125.52500057220459,-0.8516664505004883
8,source_aligned,9,,"[[0, 10], [1, 3]]",1.8031301349401474,2.0351272225379944,0.23199708759784698,126.37666702270508,125.91841983795166,-0.45824718475341797
9,own_top,,,"[[0, 2], [1, 10]]",2.792273595929146,4.34146311879158,1.5491895228624344,357.37863540649414,355.0784797668457,-2.3001556396484375
9,own_random,,0,"[[0, 6], [1, 7]]",2.792273595929146,2.798515647649765,0.006242051720619202,357.37863540649414,357.30369567871094,-0.07493972778320312
9,own_random,,1,"[[0, 7], [1, 5]]",2.792273595929146,2.9774522483348846,0.18517865240573883,357.37863540649414,356.8365783691406,-0.5420570373535156
9,own_random,,2,"[[0, 9], [1, 0]]",2.792273595929146,4.721760019659996,1.9294864237308502,357.37863540649414,356.18048095703125,-1.1981544494628906
9,own_random,,3,"[[0, 9], [1, 11]]",2.792273595929146,2.9024055898189545,0.11013199388980865,357.37863540649414,357.1641845703125,-0.21445083618164062
9,own_random,,4,"[[0, 6], [1, 0]]",2.792273595929146,4.361248359084129,1.5689747631549835,357.37863540649414,356.3473930358887,-1.0312423706054688
9,own_random,,5,"[[0, 9], [1, 5]]",2.792273595929146,2.993272051215172,0.200998455286026,357.37863540649414,357.14046478271484,-0.23817062377929688
9,own_random,,6,"[[0, 0], [1, 4]]",2.792273595929146,2.834585130214691,0.04231153428554535,357.37863540649414,357.17692947387695,-0.2017059326171875
9,own_random,,7,"[[0, 0], [1, 2]]",2.792273595929146,2.817334860563278,0.025061264634132385,357.37863540649414,357.11098861694336,-0.26764678955078125
9,source_same_index,1,,"[[0, 7], [1, 3]]",2.792273595929146,2.984344959259033,0.1920713633298874,357.37863540649414,356.9106101989746,-0.46802520751953125
9,source_aligned,1,,"[[0, 2], [1, 11]]",2.792273595929146,3.6854438930749893,0.8931702971458435,357.37863540649414,355.7244300842285,-1.654205322265625
9,source_same_index,2,,"[[0, 1], [1, 1]]",2.792273595929146,3.5568622797727585,0.7645886838436127,357.37863540649414,357.349063873291,-0.029571533203125
9,source_aligned,2,,"[[0, 2], [1, 10]]",2.792273595929146,4.34146311879158,1.5491895228624344,357.37863540649414,355.0784797668457,-2.3001556396484375
9,source_same_index,3,,"[[0, 1], [1, 2]]",2.792273595929146,3.362247034907341,0.5699734389781952,357.37863540649414,357.53400802612305,0.15537261962890625
9,source_aligned,3,,"[[0, 2], [1, 10]]",2.792273595929146,4.34146311879158,1.5491895228624344,357.37863540649414,355.0784797668457,-2.3001556396484375
9,source_same_index,4,,"[[0, 4], [1, 9]]",2.792273595929146,2.8543004989624023,0.06202690303325653,357.37863540649414,357.4110908508301,0.0324554443359375
9,source_aligned,4,,"[[0, 0], [1, 10]]",2.792273595929146,3.3644913733005524,0.5722177773714066,357.37863540649414,356.16203689575195,-1.2165985107421875
9,source_same_index,5,,"[[0, 7], [1, 2]]",2.792273595929146,3.0169109851121902,0.22463738918304443,357.37863540649414,356.59865951538086,-0.7799758911132812
9,source_aligned,5,,"[[0, 2], [1, 10]]",2.792273595929146,4.34146311879158,1.5491895228624344,357.37863540649414,355.0784797668457,-2.3001556396484375
9,source_same_index,6,,"[[0, 7], [1, 10]]",2.792273595929146,3.5996977388858795,0.8074241429567337,357.37863540649414,355.71653747558594,-1.6620979309082031
9,source_aligned,6,,"[[0, 2], [1, 10]]",2.792273595929146,4.34146311879158,1.5491895228624344,357.37863540649414,355.0784797668457,-2.3001556396484375
9,source_same_index,7,,"[[0, 1], [1, 6]]",2.792273595929146,3.385315418243408,0.5930418223142624,357.37863540649414,357.49119567871094,0.11256027221679688
9,source_aligned,7,,"[[0, 10], [1, 10]]",2.792273595929146,3.482328474521637,0.6900548785924911,357.37863540649414,356.28162384033203,-1.0970115661621094
9,source_same_index,8,,"[[0, 7], [1, 3]]",2.792273595929146,2.984344959259033,0.1920713633298874,357.37863540649414,356.9106101989746,-0.46802520751953125
9,source_aligned,8,,"[[0, 0], [1, 10]]",2.792273595929146,3.3644913733005524,0.5722177773714066,357.37863540649414,356.16203689575195,-1.2165985107421875
